,longitude,latitude,full_geoid,geoid
36791,-73.9776925,40.7337484,360610044007000,36061004400
36792,-73.9544068,40.7559146,360610238041001,36061023804
36793,-73.9158042,40.8873652,360050309004001,36005030900
36794,-73.9256147,40.8548294,360610311001000,36061031100
36795,-74.0153633,40.704851,360610013002001,36061001300
36796,-73.9621337,40.8033605,360610197011002,36061019701
36797,-73.9768397,40.736065,360610060001003,36061006000
36798,-73.9698038,40.7529425,360610090003001,36061009000
36799,-73.9300898,40.7718806,360810083002006,36081008300
36800,-73.9418486,40.8518313,360610275002001,36061027500
36801,-73.9366284,40.8101105,360610210004003,36061021000
36802,-73.9760857,40.6923399,360470031021000,36047003102
36803,-73.9367086,40.7561902,360810033022010,36081003302
36804,-73.9051038,40.7131048,360810601002005,36081060100
36805,-73.945125,40.708625,360470505002001,36047050500
36806,-73.9280349,40.743904,360810179021032,36081017902
36807,-73.9360705,40.8169358,360610214001003,36061021400
36808,-73.9224078,40.7436079,360810181022000,36081018102
36809,-74.021472,40.6863045,360610005001020,36061000500
36810,-73.9432535,40.7529456,360810033011010,36081003301
36811,-73.9238649,40.6916206,360470395002003,36047039500
36812,-73.940183,40.7910702,360610170004001,36061017000
36813,-73.9312749,40.787165,360610240002006,36061024000
36814,-74.0126238,40.7020781,360610009001020,36061000900
36815,-73.942063,40.8229005,360610259001004,36061025900
36816,-74.0142482,40.7061891,360610013002008,36061001300
36817,-73.9948801,40.7029185,360470001001007,36047000100
36818,-73.980258,40.688638,360470033002009,36047003300
36819,-73.9509828,40.7749311,360610138004000,36061013800
36820,-74.0005888,40.692119,360470007001005,36047000700
36821,-73.9482431,40.7115872,360470503003003,36047050300
36822,-73.9343982,40.8585855,360610281002000,36061028100
36823,-74.0092928,40.7045767,360610007006000,36061000700
36824,-73.9770632,40.7529434,360610092002006,36061009200
36825,-73.9198546,40.8158741,360050065001000,36005006500
36826,-73.9650806,40.7774839,360610143001021,36061014300
36827,-73.9611795,40.6940006,360470191001008,36047019100
36828,-74.0101442,40.7194355,360610039003004,36061003900
36829,-73.904749,40.814328,360050079004000,36005007900
36830,-73.9316833,40.8541652,360610279003001,36061027900
36831,-73.9182147,40.7792034,360810101001004,36081010100
36832,-73.9558491,40.6811743,360470227002001,36047022700
36833,-73.9283709,40.7865235,360610240002001,36061024000
36834,-73.9968149,40.6775162,360470077003002,36047007700
36835,-73.9352846,40.7592987,360810047002001,36081004700
36836,-73.985733,40.6896291,360470037001004,36047003700
36837,-73.9221979,40.815239,360050051003000,36005005100
36838,-74.0043431,40.7195172,360610033001001,36061003300
36839,-73.906899,40.734232,360810243002016,36081024300
36840,-73.9816816,40.7315363,360610044009000,36061004400
36841,-73.9571572,40.809427,360610197011000,36061019701
36842,-73.9199283,40.7721107,360810125002004,36081012500
36843,-73.957797,40.716957,360470553001001,36047055300
36844,-73.9656682,40.7903172,360610177007000,36061017700
36845,-73.9070479,40.8412797,360050171001000,36005017100
36846,-73.9637293,40.7685306,360610120004002,36061012000
36847,-73.9977711,40.6700553,360470018011003,36047001801
36848,-73.9870833,40.7142403,360610002011000,36061000201
36849,-73.925805,40.7721927,360810069002005,36081006900
36850,-74.0021138,40.7405676,360610083002000,36061008300
36851,-74.0130188,40.7117023,360610013005000,36061001300
36852,-73.9788958,40.7695476,360610143001027,36061014300
36853,-74.0101098,40.7021279,360610009001014,36061000900
36854,-73.9894017,40.7628617,360610127004000,36061012700
36855,-73.9020316,40.7627525,360810299001000,36081029900
36856,-74.0008208,40.6981385,360610009002000,36061000900
36857,-73.9393894,40.8208928,360610232001001,36061023200
36858,-74.002993,40.7335445,360610073004002,36061007300
36859,-73.9431096,40.8426546,360610255001007,36061025500
36860,-74.0134343,40.7111556,360610013005000,36061001300
36861,-73.9463827,40.7940781,360610172002001,36061017200
36862,-73.912395,40.830936,360050175005000,36005017500
36863,-73.9658371,40.6631595,360470177001005,36047017700
36864,-74.0141119,40.7117513,360610013005000,36061001300
36865,-73.9382699,40.7587716,360810043002004,36081004300
36866,-73.9925368,40.7503686,360610101001002,36061010100
36867,-73.9605067,40.7132486,360470551002001,36047055100
36868,-73.9704875,40.7804965,360610143001011,36061014300
36869,-73.91385,40.824167,360050141003002,36005014100
36870,-73.9648931,40.7939923,360610185001000,36061018500
36871,-73.9562152,40.7677665,360610126011000,36061012601
36872,-73.9905711,40.7363761,360610052001004,36061005200
36873,-73.9525975,40.786703,360610160021000,36061016002
36874,-73.9123948,40.7538637,360810163002001,36081016300
36875,-73.9207383,40.6521986,360470934001003,36047093400
36876,-73.9368402,40.7509452,360810033011003,36081003301
36877,-73.9130963,40.8579171,360050249001000,36005024900
36878,-73.917086,40.74646,360810169002002,36081016900
36879,-73.9949261,40.6671334,360470117003003,36047011700
36880,-73.937023,40.836469,360610311001009,36061031100
36881,-73.9210273,40.7207243,360810219001014,36081021900
36882,-73.9822846,40.7755452,360610153025000,36061015302
36883,-73.9782396,40.7114602,360610002024000,36061000202
36884,-73.9972916,40.7274315,360610055012001,36061005501
36885,-74.0074605,40.7481988,360610099012009,36061009901
36886,-73.9712027,40.76514,360610114012001,36061011401
36887,-74.0071808,40.7130988,360610031002008,36061003100
36888,-73.976641,40.7480971,360610080003000,36061008000
36889,-73.9733618,40.6545464,360470502021001,36047050202
36890,-74.0147149,40.7021209,360610319001000,36061031900
36891,-73.9256366,40.6808457,360470381003000,36047038100
36892,-73.998949,40.6726981,360470077003012,36047007700
36893,-73.9099726,40.7571648,360810163003000,36081016300
36894,-74.015175,40.7055373,360610013002001,36061001300
36895,-74.0027673,40.6606766,360470018011003,36047001801
36896,-73.9781821,40.770282,360610143001027,36061014300
36897,-73.9096924,40.8060069,360050027021000,36005002702
36898,-73.9501577,40.7929263,360610168003001,36061016800
36899,-74.0037748,40.6800829,360470059002005,36047005900
36900,-73.9333964,40.8028039,360610242003009,36061024200
36901,-73.9430808,40.8491352,360610265002008,36061026500
36902,-73.9373498,40.7481452,360810019021016,36081001902
36903,-73.9753232,40.7991842,360610187001004,36061018700
36904,-73.9907786,40.6764189,360470077002005,36047007700
36905,-73.9392976,40.7574554,360810085002000,36081008500
36906,-73.9974921,40.7490445,360610097003000,36061009700
36907,-73.9699668,40.7433076,360610086010004,36061008601
36908,-73.9827164,40.688451,360470037001010,36047003700
36909,-73.9157561,40.7291456,360810229001009,36081022900
36910,-73.9391533,40.821668,360610232004001,36061023200
36911,-73.9042153,40.7427335,360810249001006,36081024900
36912,-73.9668912,40.6560504,360470177001010,36047017700
36913,-73.9939782,40.7257706,360610055021003,36061005502
36914,-73.9723893,40.743198,360610062001000,36061006200
36915,-73.9011063,40.7741234,360810123012007,36081012301
36916,-73.9859154,40.772991,360610151011000,36061015101
36917,-74.0141246,40.7012446,360610319001007,36061031900
36918,-73.9866713,40.684234,360470071003000,36047007100
36919,-73.9295667,40.8096623,360050051001005,36005005100
36920,-74.0170025,40.7058872,360610317043007,36061031704
36921,-74.0082193,40.7220531,360610039001016,36061003900
36922,-73.9401707,40.7896733,360610170004002,36061017000
36923,-73.9100967,40.7672009,360810143002002,36081014300
36924,-73.9536401,40.7441144,360810007011000,36081000701
36925,-73.9383358,40.8452613,360610263004004,36061026300
36926,-73.938805,40.713876,360470481003000,36047048100
36927,-73.9729525,40.6659464,360470177001007,36047017700
36928,-73.9858529,40.7776896,360610155011000,36061015501
36929,-73.9211933,40.8265044,360050183011003,36005018301
36930,-74.0031635,40.7058742,360610015027002,36061001502
36931,-73.9608943,40.7410364,360810001011005,36081000101
36932,-73.9476344,40.7182877,360470501003002,36047050100
36933,-73.982703,40.6614473,360470169002001,36047016900
36934,-73.93771,40.7372233,360810199021001,36081019902
36935,-73.9382032,40.7532067,360810033021006,36081003302
36936,-73.9888731,40.684979,360470071003000,36047007100
36937,-73.9845984,40.7102566,360610002026007,36061000202
36938,-73.9389048,40.699584,360470389001005,36047038900
36939,-73.9723661,40.769894,360610143001019,36061014300
36940,-73.910149,40.7311167,360810229001005,36081022900
36941,-73.9832653,40.7562564,360610119001001,36061011900
36942,-74.0169162,40.7074459,360610317043003,36061031704
36943,-73.9128414,40.7425566,360810253022005,36081025302
36944,-74.0146941,40.7046977,360610013002006,36061001300
36945,-73.9000652,40.7179811,360810599001000,36081059900
36946,-74.0067051,40.7316793,360610069001000,36061006900
36947,-73.9535235,40.787921,360610160022001,36061016002
36948,-73.907183,40.685561,360470403001000,36047040300
36949,-73.9558414,40.7720297,360610134009000,36061013400
36950,-73.9472949,40.6782722,360470315001001,36047031500
36951,-73.983058,40.7758631,360610153023000,36061015302
36952,-73.941759,40.708944,360470493011005,36047049301
36953,-73.9934014,40.7153524,360610016003002,36061001600
36954,-74.0176142,40.7100787,360610317042000,36061031704
36955,-73.9906618,40.7718602,360610151023000,36061015102
36956,-74.0156728,40.7050585,360610013002002,36061001300
36957,-74.0159229,40.687983,360610005001024,36061000500
36958,-73.9907962,40.6638657,360470143001004,36047014300
36959,-73.9330831,40.6976109,360470389003003,36047038900
36960,-73.9556333,40.6932301,360470241001003,36047024100
36961,-73.9122655,40.8750497,360610309004001,36061030900
36962,-73.9030501,40.6872471,360470407001000,36047040700
36963,-73.9130559,40.7743748,360810115001001,36081011500
36964,-73.9359435,40.7674712,360810045001003,36081004500
36965,-73.9306093,40.734006,360810199031000,36081019903
36966,-74.004653,40.747023,360610093007000,36061009300
36967,-74.0120302,40.7228246,360610039001010,36061003900
36968,-73.9087898,40.8164831,360050075003000,36005007500
36969,-73.950926,40.7890167,360610168002000,36061016800
36970,-73.9957328,40.7531659,360610111001004,36061011100
36971,-73.9838358,40.7293826,360610034003000,36061003400
36972,-74.016859,40.6547955,360470018031000,36047001803
36973,-73.9403979,40.7710648,360610238023000,36061023802
36974,-74.0000166,40.674597,360470065007006,36047006500
36975,-73.9660497,40.8090485,360610205001002,36061020500
36976,-73.962205,40.7652979,360610118007000,36061011800
36977,-74.0182541,40.7046324,360610317044000,36061031704
36978,-73.9712367,40.776868,360610143001017,36061014300
36979,-73.9423416,40.8473317,360610255001005,36061025500
36980,-73.9642934,40.7940815,360610185001000,36061018500
36981,-74.0007421,40.6937,360470007001004,36047000700
36982,-74.001072,40.7544466,360610099032008,36061009903
36983,-73.947235,40.7112719,360470503002001,36047050300
36984,-73.9653005,40.668856,360470177001000,36047017700
36985,-74.0087393,40.7490009,360610099012004,36061009901
36986,-73.9414149,40.848223,360610265002007,36061026500
36987,-74.0048756,40.7188032,360610033004003,36061003300
36988,-73.9966376,40.729596,360610065001001,36061006500
36989,-73.9052105,40.6720271,360470908001009,36047090800
36990,-73.9762514,40.7467187,360610078002002,36061007800
36991,-73.9030442,40.6835364,360470407001000,36047040700
36992,-73.9677468,40.7492569,360610086021002,36061008602
36993,-73.9143667,40.7593665,360810153002000,36081015300
36994,-73.9230118,40.7219082,360810219001007,36081021900
36995,-73.9144128,40.7701394,360810125001002,36081012500
36996,-73.93916,40.7607226,360810043002001,36081004300
36997,-73.9371981,40.6937516,360470281001001,36047028100
36998,-74.0168301,40.6650075,360470053022002,36047005302
36999,-73.9649361,40.7724629,360610130003001,36061013000
37000,-73.9641775,40.6883994,360470193004001,36047019300
37001,-73.9556276,40.8124262,360610209012000,36061020901
37002,-74.0040026,40.7329714,360610073004002,36061007300
37003,-73.9891087,40.6710379,360470121001002,36047012100
37004,-73.9435051,40.7851728,360610156021000,36061015602
37005,-74.0031397,40.7086568,360610015012002,36061001501
37006,-73.9345242,40.700467,360470391001000,36047039100
37007,-73.9130445,40.8150666,360050071002014,36005007100
37008,-73.9694727,40.6577225,360470177001005,36047017700
37009,-73.9811672,40.7875471,360610171006001,36061017100
37010,-73.9896204,40.6783669,360470077001000,36047007700
37011,-73.9777004,40.7587497,360610104001005,36061010400
37012,-73.9188107,40.6669707,360470900003001,36047090000
37013,-73.9204694,40.7624975,360810061003001,36081006100
37014,-73.9026957,40.6843703,360470407001000,36047040700
37015,-73.9477383,40.751379,360810019031013,36081001903
37016,-73.9117428,40.827288,360050143001007,36005014300
37017,-73.9136858,40.6541041,360470888002000,36047088800
37018,-73.9822717,40.712818,360610002022000,36061000202
37019,-73.9270019,40.7628404,360810075002000,36081007500
37020,-73.9999621,40.709811,360610025001000,36061002500
37021,-73.9025347,40.7129088,360810603001010,36081060300
37022,-73.9814193,40.7840062,360610167002001,36061016700
37023,-73.9834381,40.6900188,360470015021011,36047001502
37024,-73.9587501,40.8141124,360610211004001,36061021100
37025,-74.0060222,40.7197727,360610033002011,36061003300
37026,-73.9940912,40.7352377,360610061001001,36061006100
37027,-73.9953115,40.6675679,360470117003003,36047011700
37028,-74.0066572,40.7189573,360610033002015,36061003300
37029,-73.9664059,40.7028095,360470543001004,36047054300
37030,-73.931899,40.7723602,360810081001001,36081008100
37031,-73.9222172,40.8250411,360050061001000,36005006100
37032,-73.9454166,40.7935987,360610172002001,36061017200
37033,-74.0156504,40.7048371,360610013002005,36061001300
37034,-74.0070322,40.7051068,360610007007002,36061000700
37035,-73.929546,40.7973276,360610192001002,36061019200
37036,-73.9665732,40.6659759,360470177001005,36047017700
37037,-73.903437,40.818968,360050077001009,36005007700
37038,-74.0055469,40.6809388,360470059002010,36047005900
37039,-73.906267,40.8348676,360050147011000,36005014701
37040,-73.9638834,40.7955434,360610189003001,36061018900
37041,-73.9946962,40.6668688,360470117003002,36047011700
37042,-73.9660627,40.7537754,360610086034002,36061008603
37043,-73.9970397,40.7553735,360610111003004,36061011100
37044,-73.9316918,40.8256033,360050063016003,36005006301
37045,-73.9465509,40.7494776,360810019031040,36081001903
37046,-73.9893625,40.721719,360610036011000,36061003601
37047,-73.97549,40.7188724,360610010025000,36061001002
37048,-73.9385175,40.8222816,360610234002003,36061023400
37049,-73.9257296,40.7987309,360610240001013,36061024000
37050,-73.9743709,40.7781728,360610143001018,36061014300
37051,-73.9199678,40.772302,360810095001003,36081009500
37052,-73.924322,40.7718108,360810069002003,36081006900
37053,-73.9364702,40.8453575,360610261001001,36061026100
37054,-73.9399279,40.7564274,360810033022008,36081003302
37055,-73.9358858,40.816943,360610214001003,36061021400
37056,-73.9300607,40.7720751,360810083002006,36081008300
37057,-74.016201,40.7020669,360610319001004,36061031900
37058,-73.9947914,40.654938,360470175001000,36047017500
37059,-73.9783605,40.7174142,360610010021001,36061001002
37060,-73.9655514,40.6614753,360470177001005,36047017700
37061,-73.9798522,40.7010743,360470543001026,36047054300
37062,-74.0065527,40.7081719,360610015023003,36061001502
37063,-73.9593951,40.6942053,360471237001003,36047123700
37064,-73.9601926,40.7958924,360610143001003,36061014300
37065,-74.0142607,40.7064363,360610013003003,36061001300
37066,-73.9264675,40.7524972,360810055001006,36081005500
37067,-73.9284305,40.774594,360810083001000,36081008300
37068,-74.0005251,40.7113381,360610027001007,36061002700
37069,-73.9630488,40.8087435,360610203002000,36061020300
37070,-73.901108,40.8314092,360050149002001,36005014900
37071,-73.9993578,40.6901686,360470047001002,36047004700
37072,-73.9181067,40.7835471,360810103001002,36081010300
37073,-73.9610254,40.7649362,360610118004002,36061011800
37074,-73.9093051,40.8836591,360050295003000,36005029500
37075,-73.989559,40.679946,360470075003000,36047007500
37076,-74.0153549,40.718234,360610317031001,36061031703
37077,-73.9554444,40.8144827,360610213032001,36061021303
37078,-73.9378065,40.7666969,360810045001001,36081004500
37079,-73.9844001,40.716653,360610014022006,36061001402
37080,-73.9687581,40.6819446,360470163001000,36047016300
37081,-73.9339066,40.7607813,360810047002000,36081004700
37082,-73.951221,40.7108615,360470513003009,36047051300
37083,-73.9803716,40.6975786,360470211001001,36047021100
37084,-73.9368457,40.8070307,360610242001006,36061024200
37085,-73.9000671,40.8234148,360050129012000,36005012901
37086,-73.902583,40.912507,360050319001000,36005031900
37087,-74.0161727,40.7146361,360610317031002,36061031703
37088,-73.9506563,40.6903987,360470253003003,36047025300
37089,-73.9085287,40.7521547,360810255001003,36081025500
37090,-73.920764,40.6766422,360470303002001,36047030300
37091,-73.9101872,40.8991169,360050307011000,36005030701
37092,-73.973425,40.7742666,360610143001017,36061014300
37093,-73.9391303,40.8163607,360610212001000,36061021200
37094,-73.9961373,40.665491,360470018011008,36047001801
37095,-74.0046506,40.6608968,360470018012000,36047001801
37096,-74.0121286,40.652163,360470002001012,36047000200
37097,-74.0079754,40.7226977,360610033002002,36061003300
37098,-73.9768657,40.7800588,360610161001002,36061016100
37099,-74.0161773,40.7019246,360610319001004,36061031900
37100,-73.967212,40.795454,360610185002000,36061018500
37101,-73.930395,40.715719,360470449022001,36047044902
37102,-73.9010558,40.7507731,360810261001003,36081026100
37103,-73.915384,40.740729,360810229001000,36081022900
37104,-73.9277422,40.7910239,360610178000001,36061017800
37105,-74.0098131,40.7080607,360610007003000,36061000700
37106,-73.9139758,40.8429272,360050209003000,36005020900
37107,-73.9662455,40.7540034,360610098005000,36061009800
37108,-73.9682656,40.6584484,360470177001006,36047017700
37109,-73.9649028,40.7117649,360470549002001,36047054900
37110,-73.9427233,40.7857565,360610162005006,36061016200
37111,-73.9684376,40.7497665,360610086021002,36061008602
37112,-73.9667094,40.753367,360610098004001,36061009800
37113,-73.9836784,40.7513611,360610084002002,36061008400
37114,-74.0132151,40.7332675,360610075001003,36061007500
37115,-73.9499405,40.8019523,360610218002000,36061021800
37116,-73.9544023,40.7556868,360610238041001,36061023804
37117,-73.9016626,40.6827551,360470407001000,36047040700
37118,-73.9802852,40.7384949,360610066006000,36061006600
37119,-74.0024447,40.7186004,360610031001000,36061003100
37120,-73.9660572,40.7946565,360610185001000,36061018500
37121,-73.9517896,40.7904807,360610168002001,36061016800
37122,-74.0125855,40.7019263,360610009001020,36061000900
37123,-73.9018667,40.6812894,360470407001000,36047040700
37124,-74.0177624,40.7078169,360610317044000,36061031704
37125,-73.9612116,40.671471,360470217002003,36047021700
37126,-73.9213841,40.7532065,360810159002002,36081015900
37127,-73.9113597,40.7602206,360810151002004,36081015100
37128,-73.9804644,40.6997091,360470023002000,36047002300
37129,-73.9289216,40.8148964,360050063015013,36005006301
37130,-73.9477863,40.7650191,360610238021003,36061023802
37131,-73.9655895,40.7717309,360610130003002,36061013000
37132,-73.9230442,40.8423952,360050211002002,36005021100
37133,-73.9390656,40.7499291,360810019021005,36081001902
37134,-73.9271722,40.6758481,360470307001001,36047030700
37135,-73.9085675,40.8870528,360050295001002,36005029500
37136,-73.9196325,40.7137483,360810535021000,36081053502
37137,-73.9260311,40.8088311,360050023003000,36005002300
37138,-73.9096963,40.6632547,360470924002006,36047092400
37139,-73.9111393,40.8205384,360050071001004,36005007100
37140,-73.9778226,40.7144947,360610010011009,36061001001
37141,-73.9289945,40.7327618,360810199031000,36081019903
37142,-73.93635,40.745069,360810179021009,36081017902
37143,-73.9321053,40.7538918,360810051002005,36081005100
37144,-73.9294347,40.7584769,360810053004001,36081005300
37145,-73.9401624,40.7655856,360810039001001,36081003900
37146,-74.0096431,40.7385405,360610079001013,36061007900
37147,-74.0156483,40.7132309,360610317031002,36061031703
37148,-73.9309944,40.7548422,360810051002006,36081005100
37149,-73.9059166,40.8906691,360050335002002,36005033500
37150,-73.976504,40.756606,360610094001000,36061009400
37151,-73.9545536,40.8111139,360610209012000,36061020901
37152,-73.9307866,40.8453438,360610311001009,36061031100
37153,-73.941419,40.753389,360810033011009,36081003301
37154,-73.980317,40.6940101,360470015012012,36047001501
37155,-73.9025714,40.8838368,360050287001002,36005028700
37156,-73.9646643,40.7599331,360610108022000,36061010802
37157,-73.9567986,40.7834345,360610150021000,36061015002
37158,-73.914583,40.8571621,360050249001000,36005024900
37159,-73.9771725,40.7454566,360610078004002,36061007800
37160,-73.9588448,40.7915789,360610143001008,36061014300
37161,-73.976903,40.7323135,360610044007001,36061004400
37162,-73.9624062,40.6912218,360470193003000,36047019300
37163,-73.9034719,40.6831299,360470407001000,36047040700
37164,-73.9359044,40.8549663,360610281002000,36061028100
37165,-73.9926372,40.7123788,360610008006014,36061000800
37166,-74.005968,40.7365698,360610079004006,36061007900
37167,-73.9964874,40.7101415,360610025002000,36061002500
37168,-73.9479551,40.7991859,360610186001000,36061018600
37169,-73.9906009,40.7773236,360610151023002,36061015102
37170,-73.9742058,40.7381936,360610062001002,36061006200
37171,-74.008517,40.7327746,360610075001006,36061007500
37172,-73.9050525,40.7591716,360810295001000,36081029500
37173,-73.9200247,40.7431542,360810183004003,36081018300
37174,-73.9748187,40.7318001,360610044006004,36061004400
37175,-73.9275137,40.7723146,360810083002001,36081008300
37176,-73.9114861,40.8051728,360050027022000,36005002702
37177,-74.0134201,40.7111747,360610013005000,36061001300
37178,-73.9626389,40.691422,360470193003000,36047019300
37179,-73.9288512,40.7757203,360810091001003,36081009100
37180,-73.9518523,40.8160033,360610217031006,36061021703
37181,-73.9423994,40.8172707,360610230003001,36061023000
37182,-73.9622287,40.6939576,360470191001008,36047019100
37183,-74.0049206,40.7415887,360610083003003,36061008300
37184,-73.9580887,40.7940195,360610143001009,36061014300
37185,-73.9823627,40.7764793,360610153021001,36061015302
37186,-73.9911813,40.7147752,360610016005001,36061001600
37187,-73.9707702,40.7739262,360610143001017,36061014300
37188,-73.9753981,40.741197,360610062001001,36061006200
37189,-73.9100495,40.8944288,360050307011002,36005030701
37190,-73.9023696,40.7625919,360810297001005,36081029700
37191,-73.9359795,40.8395681,360610249001001,36061024900
37192,-73.9499334,40.7762987,360610146012000,36061014601
37193,-74.0167627,40.705083,360610317043005,36061031704
37194,-73.9847278,40.7692861,360610145001002,36061014500
37195,-73.9466444,40.7571692,360810037001005,36081003700
37196,-73.9859388,40.7712531,360610145001000,36061014500
37197,-73.9995283,40.71565,360610029024000,36061002902
37198,-73.9411621,40.7205489,360470477001009,36047047700
37199,-73.9096526,40.7530105,360810255001003,36081025500
37200,-73.9868238,40.751088,360610084002003,36061008400
37201,-73.9654301,40.6720741,360470177001000,36047017700
37202,-74.0160496,40.7151527,360610317033008,36061031703
37203,-73.9511107,40.7825286,360610154034000,36061015403
37204,-73.9832821,40.7533274,360610084001000,36061008400
37205,-73.9870966,40.7135709,360610006004000,36061000600
37206,-73.9823198,40.7648619,360610137006001,36061013700
37207,-73.9943509,40.6579808,360470175001000,36047017500
37208,-74.0160311,40.7084331,360610317043001,36061031704
37209,-73.9498827,40.8145154,360610217031005,36061021703
37210,-74.0029111,40.7154703,360610031002004,36061003100
37211,-73.9319066,40.7969915,360610178001000,36061017800
37212,-73.9741757,40.736863,360610062002000,36061006200
37213,-73.9489345,40.7884507,360610166003000,36061016600
37214,-74.00481,40.7129037,360610031002008,36061003100
37215,-73.917104,40.7064999,360470445001000,36047044500
37216,-73.9855408,40.6629612,360470149023000,36047014902
37217,-73.9197903,40.759345,360810155002001,36081015500
37218,-73.9866991,40.7541714,360610113001010,36061011300
37219,-73.9027165,40.9155404,361190002032003,36119000203
37220,-73.9977605,40.6964919,360470003015004,36047000301
37221,-73.9919274,40.7729668,360610151023000,36061015102
37222,-73.9968657,40.7166344,360610041002002,36061004100
37223,-73.9161226,40.6800324,360470371003001,36047037100
37224,-73.9331439,40.8033491,360610242003006,36061024200
37225,-73.9145773,40.7854507,360810105001001,36081010500
37226,-73.963442,40.651364,360470508043002,36047050804
37227,-73.9862643,40.6614697,360470149022001,36047014902
37228,-73.9323127,40.7719897,360810081001003,36081008100
37229,-73.9976534,40.7169068,360610041003002,36061004100
37230,-73.9205374,40.7725946,360810095001004,36081009500
37231,-73.988699,40.681217,360470075002000,36047007500
37232,-73.906448,40.853474,360050241003000,36005024100
37233,-73.9926893,40.7214449,360610036013002,36061003601
37234,-74.0053344,40.7151975,360610031002000,36061003100
37235,-73.9354207,40.7060892,360470485001018,36047048500
37236,-73.9283097,40.7745601,360810083001001,36081008300
37237,-73.9987187,40.6547274,360470175001000,36047017500
37238,-73.9609266,40.7951797,360610143001003,36061014300
37239,-73.9402,40.7654425,360810039001002,36081003900
37240,-73.9757987,40.6980632,360470543001013,36047054300
37241,-73.9731927,40.7986608,360610187001001,36061018700
37242,-73.9662974,40.7539332,360610098004000,36061009800
37243,-73.9486549,40.8000317,360610186001000,36061018600
37244,-73.9091253,40.850049,360050233011000,36005023301
37245,-73.947893,40.6887758,360470251002000,36047025100
37246,-73.9620472,40.8137878,360610211001006,36061021100
37247,-73.9244318,40.7765869,360810099001004,36081009900
37248,-73.9355301,40.766525,360810045001003,36081004500
37249,-74.0184548,40.7052855,360610317044000,36061031704
37250,-73.980047,40.7338474,360610044008000,36061004400
37251,-73.9799402,40.7204839,360610022021003,36061002202
37252,-73.9063649,40.7302397,360810229001005,36081022900
37253,-73.9727728,40.6525152,360470504011000,36047050401
37254,-73.9134523,40.7529535,360810171021000,36081017102
37255,-73.9271484,40.8109812,360050051002012,36005005100
37256,-73.9664902,40.6699297,360470177001000,36047017700
37257,-73.9797316,40.7464078,360610072001000,36061007200
37258,-74.0136766,40.7108559,360610013005000,36061001300
37259,-74.0159533,40.706677,360610013002003,36061001300
37260,-73.9672435,40.7874948,360610143001012,36061014300
37261,-73.9652008,40.6600706,360470177001005,36047017700
37262,-73.960436,40.715306,360470553002003,36047055300
37263,-73.9374929,40.7552209,360810033022011,36081003302
37264,-74.0172827,40.7121921,360610317041000,36061031704
37265,-73.971075,40.7473071,360610088004000,36061008800
37266,-73.9417563,40.7147131,360470481003001,36047048100
37267,-73.915117,40.7860511,360810107011000,36081010701
37268,-73.9466029,40.6768698,360470313004003,36047031300
37269,-73.931381,40.666126,360470351022000,36047035102
37270,-73.9134936,40.749598,360810169001001,36081016900
37271,-73.9869608,40.6985034,360470013001003,36047001300
37272,-73.911722,40.7393972,360810229001000,36081022900
37273,-73.92952,40.8093438,360050051001011,36005005100
37274,-73.989992,40.683319,360470069021001,36047006902
37275,-74.0139211,40.6904424,360610005001024,36061000500
37276,-73.9181058,40.8300064,360050181011002,36005018101
37277,-73.9719307,40.6979737,360470543001039,36047054300
37278,-73.9290767,40.8272863,360050063021008,36005006302
37279,-73.921404,40.657481,360470882004000,36047088200
37280,-74.0046821,40.7520905,360610099022003,36061009902
37281,-73.9477806,40.7788157,360610152005000,36061015200
37282,-74.0075943,40.7101509,360610015011016,36061001501
37283,-74.00553,40.6608988,360470018021000,36047001802
37284,-74.0126961,40.7106229,360610013005000,36061001300
37285,-73.9207292,40.7520526,360810171021002,36081017102
37286,-73.9473115,40.7564301,360810037001005,36081003700
37287,-74.0118744,40.6721016,360470053012018,36047005301
37288,-73.9099503,40.6533505,360470928002002,36047092800
37289,-73.9665691,40.6647004,360470177001005,36047017700
37290,-73.9905193,40.7305019,360610042001002,36061004200
37291,-74.0056201,40.7202854,360610033002006,36061003300
37292,-73.9104655,40.7309988,360810229001005,36081022900
37293,-73.9802513,40.7631002,360610137003001,36061013700
37294,-73.9670674,40.7500298,360610086021002,36061008602
37295,-74.0160142,40.7133801,360610317031002,36061031703
37296,-73.996456,40.7550604,360610111002001,36061011100
37297,-73.9901949,40.7248788,360610036021000,36061003602
37298,-73.9713198,40.8027198,360610191001001,36061019100
37299,-74.0105175,40.7418017,360610079000001,36061007900
37300,-74.0136143,40.7011765,360610009001021,36061000900
37301,-74.0068222,40.7336153,360610075003004,36061007500
37302,-73.9887655,40.701349,360470021002023,36047002100
37303,-73.9144983,40.7838219,360810105002000,36081010500
37304,-73.9898571,40.7205327,360610018003004,36061001800
37305,-73.9361136,40.841191,360610253003000,36061025300
37306,-73.9314257,40.7042381,360470453002014,36047045300
37307,-73.9302589,40.7998355,360610192001002,36061019200
37308,-73.996548,40.690104,360470045001002,36047004500
37309,-73.9879226,40.6973542,360470013001002,36047001300
37310,-73.9789128,40.6961509,360470029011003,36047002901
37311,-73.9671151,40.6873853,360470197003001,36047019700
37312,-73.9527843,40.7681847,360610132012000,36061013201
37313,-73.916527,40.8099944,360050041001001,36005004100
